cliente_id,nombre,fecha_registro,segmento_calculado,pedidos_3m
101008,Amparo Salas Morales,2023-01-27,nuevo,0
112963,Isabel Abascal Palomares,2023-07-19,regular,2
104544,Guadalupe Gárate Jordá,2020-09-09,nuevo,0
112988,Vinicio de Cuéllar,2021-03-11,nuevo,0
113745,Ildefonso Royo-Casares,2023-08-30,nuevo,0
114448,Chucho Bonet Simó,2022-04-07,nuevo,1
102065,Aurora Belmonte Alberola,2024-04-12,nuevo,1
101137,Amalia Solsona-Salvador,2021-08-18,nuevo,0
109883,Carla Balaguer Coronado,2022-10-05,nuevo,0
114421,Teresita Aranda,2021-03-30,nuevo,0
105344,Ariel Sosa Uribe,2024-04-19,nuevo,0
110178,Rosalinda Chaves,2021-02-15,nuevo,0
100295,Jonatan Vila Company,2023-08-13,nuevo,0
109740,Odalis Vilaplana,2021-08-01,nuevo,0
110205,Heraclio Casas Puga,2021-08-03,nuevo,0
108781,Eduardo Armengol Peinado,2021-08-20,nuevo,1
111522,Lorenzo Bautista Beltran,2020-12-28,nuevo,1
102404,Rufina Rovira Marti,2021-10-27,nuevo,0
110322,Soraya Donoso Zorrilla,2023-03-28,nuevo,1
103999,Aránzazu Roselló Tomé,2024-03-20,nuevo,1
114533,Cecilia Ayala Samper,2023-03-31,nuevo,1
103742,Nayara Cañas Orozco,2020-05-01,nuevo,0
111701,Hernando Checa Rosales,2021-10-07,nuevo,0
114373,Cosme Criado Pizarro,2021-12-26,nuevo,0
102720,Severiano Cobos,2020-09-22,nuevo,1
114344,Jafet Ballester-Colomer,2022-01-12,regular,3
112714,Alejo Garrido-Sebastián,2023-12-03,nuevo,1
105151,María José Pintor Chaves,2022-09-07,regular,2
102809,Adelardo Carrasco Roldán,2024-08-15,nuevo,1
109018,Emilio Cid Cortina,2022-02-27,nuevo,0
100557,Casemiro Serna Muro,2023-01-24,nuevo,0
113909,Aránzazu Falcó Alfonso,2022-12-21,nuevo,0
104796,Renato Tomás Ruiz Castellanos,2020-10-03,nuevo,0
102470,Nico Gascón Corominas,2024-01-17,nuevo,0
103739,Goyo del Ricart,2023-11-16,nuevo,1
104287,Anunciación Ropero Cuesta,2023-03-27,nuevo,0
112644,Emelina Escolano Vega,2022-09-27,nuevo,0
109909,Iván Reyes-Diéguez,2023-09-30,nuevo,1
102605,Jerónimo Pérez Cortes,2021-06-20,regular,2
100363,Gervasio Cid Bermúdez,2021-07-05,nuevo,0
106925,Bautista Castell Prats,2024-05-05,nuevo,0
101705,Juan Luis Cabo Vicens,2022-08-19,nuevo,1
102140,Araceli Carpio Vargas,2020-07-10,nuevo,0
103240,Leocadia Fernandez-Iglesia,2024-01-20,nuevo,0
102384,Albina Oller Almansa,2020-08-19,nuevo,0
107315,Clotilde Colom Vaquero,2021-07-08,nuevo,0
104312,Paula Soler Pacheco,2024-08-19,nuevo,1
109478,Narciso Trinidad Linares Amat,2020-05-19,nuevo,0
101313,Zaida Cal Díez,2021-06-07,nuevo,0
114688,Juana Tomas Conesa,2023-12-19,nuevo,1
103931,Morena de Talavera,2020-11-07,nuevo,0
106184,Victor Hierro Tejero,2022-12-21,nuevo,1
114947,Silvia Royo-Boada,2021-04-12,nuevo,1
101592,Angelita Pili Boix Ballester,2023-12-18,nuevo,1
114626,Eligio Cueto Acevedo,2020-04-02,nuevo,0
102163,Ramona de Mata,2022-05-16,nuevo,1
102397,Amanda Pintor Infante,2020-11-26,nuevo,1
100318,Gonzalo Casanovas Lloret,2020-11-03,nuevo,1
109517,Demetrio Pérez Morera,2021-04-17,nuevo,0
111304,Marina Gámez Piña,2021-08-31,nuevo,0
105234,Pío Juanito Juárez Sabater,2024-06-16,regular,2
113873,Isidro Grau Mayoral,2023-07-26,nuevo,0
105069,Clotilde Cadenas Cámara,2024-03-04,nuevo,1
104037,Aránzazu Benítez Abellán,2023-11-03,nuevo,0
108988,Leoncio Lillo Campos,2023-05-02,nuevo,0
103021,Geraldo Carreras Álvaro,2024-06-16,nuevo,0
109904,Nereida Ojeda Ribera,2024-02-20,nuevo,1
111580,Melisa Alcolea Granados,2023-11-03,nuevo,1
108229,Venceslás Anacleto Yáñez Ariza,2023-11-09,nuevo,1
112742,Silvio Peral-Macias,2024-03-28,nuevo,1
109106,Dominga Tomás Coloma,2021-05-24,nuevo,1
105296,Consuela Gala Suárez Salinas,2022-05-19,nuevo,0
103973,Luis Miguel Cañas Alarcón,2023-08-24,nuevo,0
105371,Armando Trujillo Ayllón,2021-09-02,nuevo,0
104134,Cecilio Mateos Lozano,2021-09-22,nuevo,1
100975,Felicidad Girón Rodríguez,2022-10-14,nuevo,0
107292,Curro del Cordero,2022-08-01,regular,2
109176,Atilio Caballero Artigas,2024-06-21,nuevo,1
109611,Carmelita Santamaría Aller,2023-04-28,nuevo,0
109753,Maxi Checa Hernández,2021-05-16,nuevo,1
112328,Natividad Laguna Cabezas,2021-06-11,nuevo,0
113861,Inocencio Martinez Carrión,2021-03-04,nuevo,0
112458,Soraya Arcos Castells,2022-10-14,regular,2
109548,Jimena Ferrándiz Plana,2021-04-17,regular,2
105017,Lupe Carreras Lobo,2021-05-31,nuevo,0
115143,Sol Alba Cordero,2023-09-17,nuevo,1
109180,Juliana Peña Guillen,2021-08-05,nuevo,1
110875,Amarilis Bustamante Lobato,2020-12-12,nuevo,0
107491,Loreto Vila Bellido,2023-05-08,nuevo,0
113240,Maura Rivero Osorio,2023-03-03,nuevo,0
101641,Geraldo Figueroa Berenguer,2020-05-11,nuevo,0
101291,Gilberto Piña Solé,2022-01-27,nuevo,0
111874,Salomón Cámara Malo,2024-07-22,nuevo,1
101381,Filomena Macías,2021-02-20,nuevo,0
104676,Candelaria Peña Piñol,2023-09-05,nuevo,0
114234,Estrella Moliner Uriarte,2023-02-16,nuevo,0
111353,Jacinta del Llorente,2022-07-03,nuevo,1
110223,Cosme Carbajo Avilés,2021-12-10,nuevo,1
100893,Estela Busquets Gomila,2021-09-19,nuevo,0
107288,Yaiza Pujol,2020-04-15,nuevo,0
104877,Dani Salas Camacho,2024-08-19,nuevo,1
112262,Gisela Frías Arellano,2021-02-07,nuevo,0
107907,Charo Inés Cardona Moliner,2024-03-19,nuevo,1
112448,Rafa del Zamorano,2020-11-02,nuevo,1
108195,Manolo Garrido Hervás,2023-04-14,nuevo,1
114616,Primitivo Carbó Cadenas,2022-08-28,nuevo,0
110302,Trinidad Iriarte Olmo,2023-11-27,nuevo,0
109042,Ale Ángel Palau,2022-01-21,nuevo,0
110930,Mayte Ligia Checa Lozano,2023-04-13,nuevo,0
102467,Agustina Perales Carranza,2023-09-24,nuevo,0
107658,Jorge Cáceres Ferrer,2022-08-19,nuevo,0
110107,Nazaret Sanjuan,2022-10-09,nuevo,1
109789,Rafael Ribera Peral,2021-02-12,nuevo,0
101914,Emigdio Pereira Bauzà,2022-05-12,regular,2
113332,Amado Martin Peñalver Jáuregui,2022-08-02,regular,2
111363,Maxi Francisco Escolano,2022-03-03,nuevo,1
102737,Alba Montserrat Marín,2022-05-23,nuevo,0
100727,Conrado Sierra Saavedra,2022-01-24,nuevo,1
107215,Valentín Cabrera Morera,2024-04-25,nuevo,0
108246,Ariel Amat Barrio,2020-08-30,nuevo,1
101797,Roldán Ramos Navarrete,2022-02-26,regular,3
103846,Marino Sainz Cánovas,2022-10-12,nuevo,0
106403,Danilo Ledesma,2024-01-10,nuevo,0
110993,Daniel del Salinas,2021-08-05,nuevo,0
100937,Pilar Maura Pereira Alvarado,2024-04-29,nuevo,1
102266,Cruz del Amigó,2022-08-10,nuevo,0
100825,Mamen Martín Fajardo,2022-05-21,nuevo,1
112514,Perlita del Checa,2022-12-22,nuevo,0
107275,Zaida Rosalía Pardo Castell,2021-12-03,nuevo,1
111594,Lidia Nilda Calvo Navarrete,2022-11-13,nuevo,0
101390,Fabiola Barco Valcárcel,2024-03-14,nuevo,0
103565,Rosario Iglesias-Ureña,2024-06-18,nuevo,0
109077,Eugenio Llorente Buendía,2020-06-09,nuevo,0
105430,Leoncio Sanabria Puente,2021-02-02,nuevo,1
107828,María Noemí Santos Goñi,2022-03-06,nuevo,1
105691,Íngrid de Cifuentes,2022-08-17,nuevo,1
113060,Domitila Ríos Mas,2021-12-12,nuevo,1
107879,Trini Anglada Asensio,2022-01-07,nuevo,0
101869,Dionisia Sevilla Plaza,2023-09-03,regular,2
113374,Charo Lumbreras,2022-08-28,nuevo,0
108203,Evita Tamayo Pardo,2021-05-24,nuevo,0
111608,Samu Granados Arce,2020-03-10,nuevo,1
107487,Epifanio Mercader Domingo,2024-05-19,nuevo,0
109656,Soledad Leocadia Mateu Botella,2022-03-23,nuevo,0
100807,Jose Luis Casanovas Costa,2020-06-28,nuevo,1
104806,Román Duarte-Casal,2023-12-20,nuevo,0
113759,Alfonso Acedo Sandoval,2023-07-18,nuevo,0
112261,Tecla de Leon,2024-08-07,nuevo,0
110301,Espiridión Marí Ródenas,2023-07-12,nuevo,0
114256,Armando Cerro,2021-03-19,nuevo,0
110427,Abilio Serna Alfonso,2022-05-22,regular,2
109156,Federico Izquierdo Cañizares,2020-10-20,nuevo,1
107512,Valerio Pujol,2023-01-12,nuevo,0
108057,Dafne Urrutia-Alcolea,2021-12-27,nuevo,1
104495,Alma Conesa Olmedo,2021-12-27,regular,2
102633,Jordán Santamaria Verdú,2021-10-25,nuevo,0
113869,León Sanmiguel Morell,2021-03-30,nuevo,1
108897,Sigfrido Gutiérrez Mancebo,2021-06-12,nuevo,0
108624,Damián Bertrán Grau,2024-03-27,nuevo,0
107833,Paula Falcón Alemán,2023-01-20,nuevo,1
104389,Olivia Feliu Soria,2020-04-08,nuevo,1
100146,Leyre Rovira Castrillo,2022-05-25,nuevo,1
106468,Apolonia Duran Caballero,2022-02-22,nuevo,0
102034,Ruperto Esteban Juliá Soler,2020-08-12,nuevo,0
114218,Augusto Luz,2020-10-11,nuevo,1
101166,Lidia Gomila Noguera,2023-04-29,nuevo,0
111693,Silvia Rosado Huertas,2023-12-14,regular,2
102051,Primitivo Vergara Herrera,2023-01-21,nuevo,0
103761,Marita Giménez Lorenzo,2023-08-10,nuevo,0
110817,Arcelia Solsona Carranza,2022-11-09,nuevo,1
112677,Gabriel Viñas Peralta,2022-07-31,nuevo,0
104436,Amanda Valls Armengol,2020-09-26,nuevo,0
103431,Vinicio Celestino Aramburu Bueno,2021-02-19,regular,2
108191,Ileana Infante Pintor,2024-06-19,nuevo,0
113656,Febe Llopis Chaves,2021-01-07,nuevo,0
107070,Fernando Pacheco Teruel,2024-08-24,regular,2
104362,Perla Mancebo-Villalba,2022-11-12,nuevo,0
110617,Saturnino Fortuny Feliu,2023-12-17,nuevo,1
109455,Epifanio Tena Bueno,2020-07-25,nuevo,1
101772,Mayte Aznar Bonet,2021-08-20,nuevo,0
103512,Manola Águila Barragán,2024-04-27,nuevo,0
100272,Augusto Diéguez Machado,2022-05-09,nuevo,1
112985,Mireia Casas,2021-04-06,regular,2
108437,Mireia Mesa Barón,2022-11-18,nuevo,0
112606,Jafet Teobaldo Jordán Osorio,2024-08-14,nuevo,0
112765,Camilo Prats Riba,2021-12-18,nuevo,0
102033,Elba Viñas Roldan,2023-06-21,nuevo,0
114924,Armando Juliá Higueras,2020-03-19,nuevo,0
112317,Martina Bonet-Blázquez,2023-05-17,regular,2
109006,Amaya Álamo,2021-09-20,nuevo,1
115050,Augusto Cuenca Casares,2021-09-08,regular,2
103811,Yaiza Carvajal Goñi,2022-11-20,nuevo,0
113586,Salomé Guzmán-Estévez,2020-09-09,nuevo,0
100833,Purificación Luján Iñiguez,2023-01-31,nuevo,0
100833,Purificación Luján Iñiguez,2023-01-31,nuevo,0
109997,Noa Higueras Vigil,2022-12-27,nuevo,1
114300,Plinio Mateos Benitez,2020-11-13,nuevo,0
104347,Yéssica Vilaplana Escamilla,2020-07-14,nuevo,0
110654,Graciana Ortega-Conesa,2021-06-06,nuevo,0
100546,Angelina de Tamayo,2020-06-18,regular,2
103242,Lorenzo Almansa,2020-05-20,nuevo,0
108931,Araceli Albero Maza,2024-02-05,nuevo,0
108503,Margarita Saavedra Fiol,2021-08-27,nuevo,1
111714,Alonso Páez Tomé,2023-07-06,nuevo,0
109324,Augusto Sanchez Cases,2023-03-18,nuevo,1
112304,Fortunato Emilio Montserrat Amor,2021-07-23,regular,2
110962,Aitana Álvarez Landa,2021-01-10,nuevo,0
107565,Gema Fuster Atienza,2024-08-24,nuevo,0
114206,Cándida Cabeza Acero,2022-06-06,nuevo,0
111780,Noa Peláez Barón,2024-05-05,nuevo,0
106641,Maxi Pla Fernández,2022-03-22,regular,3
112152,Ximena del Verdejo,2024-06-10,nuevo,1
107695,Azahara Capdevila,2021-04-15,nuevo,1
108231,Íngrid Catalina Arrieta Lucena,2022-07-03,nuevo,1
112652,Eligia Arce Torres,2020-08-07,nuevo,1
107127,Octavia Roma,2021-12-12,nuevo,1
104279,Eduardo Rovira Pallarès,2021-10-14,nuevo,0
102984,Maxi de Pozo,2022-10-18,nuevo,0
113483,Isidora de Requena,2022-10-15,nuevo,0
100131,Maura Heras Villanueva,2022-05-27,nuevo,0
113410,Amada Dominguez Cervantes,2024-05-26,nuevo,0
107981,Ani Barberá Palomar,2020-11-24,nuevo,1
102668,Liliana Sofía Ferrer Daza,2023-09-25,nuevo,1
107139,Bernardita Falcó-Saldaña,2023-12-23,nuevo,0
103224,Loreto Fiol Carbonell,2022-04-21,nuevo,0
109375,Eusebia Morcillo Alvarez,2023-07-22,nuevo,0
107694,Tecla Alexandra Infante Fonseca,2022-04-02,nuevo,1
105393,Victor Cortes Llano,2022-10-13,nuevo,0
100615,Constanza Arnaiz Arregui,2023-06-06,nuevo,0
101467,Epifanio Ciriaco Flor Rey,2024-08-20,nuevo,1
104498,Josefa Lucena Sanmiguel,2022-06-20,nuevo,0
103043,América Benitez Carballo,2021-07-28,regular,2
109127,Toño Valderrama Báez,2024-04-24,regular,2
102420,Marina del Piñol,2020-07-07,nuevo,0
105086,Marianela Almansa Iniesta,2020-03-12,nuevo,1
103295,Fortunata Vila Ortiz,2023-11-02,nuevo,1
106738,Purificación Dueñas,2021-09-11,nuevo,1
101501,Juana del Mate,2024-07-28,nuevo,1
113015,Lope de Manrique,2023-05-25,nuevo,1
109019,Lucio Chus Tejero Valero,2022-04-05,nuevo,0
101522,Sofía Acero Bayo,2020-05-21,nuevo,1
114205,Lola Menéndez,2021-11-11,regular,2
111123,Valentín Iglesias,2023-10-13,nuevo,1
104233,Aurelio Tejero,2020-09-14,nuevo,0
107687,Aránzazu Blanco Amo,2024-08-25,regular,2
108821,Nélida Torrecilla Blanco,2020-06-02,nuevo,0
104431,Adelardo Campillo Ros,2020-12-16,nuevo,0
112046,Maricela del Carreras,2023-04-17,nuevo,0
100391,Paloma Mascaró Llobet,2024-02-28,nuevo,1
112538,Alma de Cobo,2021-12-29,nuevo,0
107125,Lola del Palma,2020-09-23,nuevo,1
105914,Alfonso Escudero-Borja,2023-11-06,nuevo,1
112183,Xavier Montes Revilla,2021-05-07,nuevo,0
108593,Débora Gaya,2021-07-05,nuevo,1
104807,Rosalía Viana Álamo,2022-02-01,nuevo,0
113328,Alicia Robles Sobrino,2020-09-25,nuevo,0
113951,Rufina Llopis Aguilar,2021-12-31,nuevo,1
111552,Luz Salom Rosales,2021-08-11,nuevo,0
108239,Cristóbal Ribes Moliner,2023-01-29,nuevo,0
108045,Elisa Julián,2020-12-15,nuevo,0
115227,Emilia Acevedo Robledo,2020-06-13,nuevo,1
103994,María Belén Yéssica Reyes Ochoa,2021-07-24,nuevo,0
111835,Albano Roman Rocha,2024-03-22,nuevo,0
111919,Urbano Rodríguez,2021-02-09,nuevo,1
114873,Segismundo Serrano Bello,2023-03-24,nuevo,1
113401,Amanda Botella Nevado,2023-09-21,nuevo,1
106610,Ale Sevillano Mancebo,2020-11-05,nuevo,0
105320,Florencia Montaña Anguita,2020-03-24,nuevo,1
107120,Segismundo del Nogués,2023-06-22,nuevo,0
102422,Pastor Herranz Larrea,2023-02-17,nuevo,0
105605,Celso Aguado Caro,2024-07-05,nuevo,1
101751,Germán Crespi Perea,2023-04-10,nuevo,0
114048,Julián de Castrillo,2023-01-31,nuevo,1
112255,Odalys Fajardo,2021-01-28,nuevo,0
115125,Vidal Aparicio,2023-01-11,nuevo,0
100339,Lola Casanovas Ramirez,2021-04-28,nuevo,1
108408,Mamen Suárez Cerro,2022-09-04,nuevo,1
111856,Máxima Mas Román,2023-07-09,nuevo,0
101342,Eduardo Peláez Pelayo,2022-04-11,nuevo,0
114864,Amelia Pedrero Pino,2020-04-07,nuevo,1
107983,Lucila Atienza Barrena,2021-03-16,nuevo,1
112087,María Ángeles Ballester Verdugo,2023-01-01,nuevo,0
103641,Débora Concepción Barceló Sanjuan,2022-10-19,regular,2
100330,Régulo Escrivá Plana,2024-03-29,regular,2
113763,Nacio de Carballo,2024-07-08,nuevo,1
103005,Alberto Iniesta Escudero,2023-10-08,nuevo,1
106961,Adán Garcés Crespi,2020-04-02,nuevo,1
104091,Piedad Landa-Marín,2021-08-13,nuevo,0
111308,Dan del Montaña,2024-08-05,nuevo,1
109829,Juanito Saturnino Torre Amador,2023-03-04,nuevo,1
102323,Raúl Barriga Segarra,2022-10-18,nuevo,1
106668,Alex de Huguet,2024-04-28,nuevo,1
107010,Isabel Bayona Jaén,2023-09-13,nuevo,0
103550,Donato Conde Rebollo,2020-08-16,nuevo,0
109651,Aurelia de Perera,2023-03-21,nuevo,0
108364,Fito de Valverde,2022-09-01,nuevo,1
104204,Macarena Chaparro Soria,2020-06-02,regular,2
114511,Marc Paredes Alarcón,2021-09-27,nuevo,0
111762,Custodia Claudia Villaverde Peñas,2020-12-14,nuevo,0
112419,Ismael del Pastor,2024-06-16,nuevo,1
114796,Gonzalo Balaguer,2021-01-17,nuevo,0
113351,Rita Cal Sáez,2021-03-08,nuevo,1
114018,Hugo de Pérez,2020-09-19,nuevo,0
106186,Juanito Paz Iñiguez,2022-12-10,nuevo,0
101640,Ariadna Mínguez Fabregat,2020-03-22,nuevo,0
109131,Melchor Verdejo Bonet,2021-05-09,nuevo,0
100061,Salomón Aragonés Mariño,2021-07-19,nuevo,1
101241,Mireia Alcántara Grande,2020-06-12,nuevo,1
105761,Juan Carlos Manzanares Corbacho,2022-12-11,nuevo,1
105137,Jeremías Mendizábal,2022-06-16,nuevo,1
102344,Isabela Moreno,2023-09-13,nuevo,0
102121,Carmina Mateos Bellido,2023-04-18,nuevo,1
101525,Jose Miguel Palacios Camacho,2023-02-26,nuevo,0
107618,Gabriela Hervia Ayuso,2024-07-16,nuevo,0
100154,Gastón Bernad Tapia,2022-02-20,nuevo,0
100482,Concha Galván Cano,2021-03-19,nuevo,1
106123,Bonifacio Víctor Oller Borrego,2024-05-24,nuevo,0
112653,María Jesús Rey Abad,2020-07-27,nuevo,0
107675,Telmo Agudo-Abril,2024-05-12,nuevo,1
107102,Leonel Matas Benet,2020-05-31,nuevo,1
112113,Amado Edu Robledo Abad,2023-05-09,nuevo,0
101763,María José Ferrández Enríquez,2023-06-04,nuevo,0
108943,Candelaria Rosa Caro,2024-05-17,nuevo,0
107716,Rosalía Almazán Román,2024-04-29,nuevo,0
109978,Emilia Andrade,2024-05-28,nuevo,1
114149,Encarnita Santamaria Verdejo,2023-11-12,nuevo,1
107480,Cruz Benavent Córdoba,2023-01-21,nuevo,1
106213,Inocencio Adadia Chacón,2020-03-27,nuevo,0
112694,Elodia Cid-Villa,2024-07-11,nuevo,1
104854,Celso de Nicolás,2020-07-01,nuevo,1
102712,Guillermo Guerrero Lopez,2024-07-04,nuevo,1
106767,Vicente Téllez Montenegro,2022-12-13,regular,2
104151,Severo Girona Ángel,2021-01-08,nuevo,1
112386,Héctor Pancho Palomino Real,2023-03-24,nuevo,1
101334,Maristela Luís Martinez,2024-03-01,nuevo,0
114661,Fabricio Gracia Bautista,2021-11-25,regular,2
111047,Regina de Torralba,2022-05-27,nuevo,0
108379,Ruben Vergara,2022-02-05,nuevo,0
109329,Bernabé Osorio Sevilla,2022-02-06,nuevo,0
114629,Hernando Quintanilla Juan,2022-02-09,nuevo,1
115107,Pastor Puente-Gual,2022-03-01,nuevo,1
110251,Angelina Cifuentes Oliveras,2020-08-26,nuevo,0
114211,Lucio Galvez Montesinos,2023-10-21,nuevo,1
103851,Catalina Garmendia Acero,2023-03-08,nuevo,1
108341,Olalla Carnero Orozco,2024-08-04,nuevo,0
104125,Marita Nogués-Díaz,2023-02-21,nuevo,0
113082,Maximiano Santamaria Ribera,2023-08-04,nuevo,0
113967,Macario Mata Gelabert,2020-07-25,nuevo,0
111556,Jimena Cortina Alarcón,2024-08-20,nuevo,1
104789,Montserrat Montserrat-Domínguez,2023-08-21,nuevo,1
102867,Noelia Puente Villegas,2021-04-15,nuevo,0
111969,Carlito Hurtado Rivero,2024-02-17,nuevo,0
101387,Lucila María Cristina Ayuso Álvarez,2020-06-15,nuevo,1
105942,Palmira Barroso Olivé,2024-02-13,nuevo,0
103068,Elvira Maestre-Chico,2024-07-31,nuevo,0
114115,Adelardo Galan Roldán,2021-08-17,nuevo,0
103630,Odalys del Zabaleta,2021-12-12,nuevo,1
114737,Casandra Azorin Balaguer,2020-04-19,regular,2
112990,Pelayo Pacheco Girona,2021-08-18,nuevo,0
113944,Nereida España Diez,2024-01-21,nuevo,0
103029,Jimena del Valcárcel,2020-12-30,nuevo,0
102970,Fabián Sanz Arranz,2022-04-10,nuevo,1
111665,Amaya Bautista Lillo,2021-10-13,nuevo,1
109901,Abilio Infante Jaén,2020-07-12,nuevo,0
111146,Flavio Cervantes Múgica,2020-09-26,nuevo,0
108647,Bruno Acuña Guillen,2021-03-08,nuevo,0
106137,Valentina Pozuelo-Escrivá,2021-06-01,nuevo,1
108802,Jose Francisco Niño Marco,2021-11-22,regular,2
104264,Octavia Gascón García,2024-06-20,nuevo,0
113019,Guiomar Pozuelo,2023-11-11,regular,2
100646,Mauricio Quesada,2022-06-23,nuevo,1
115037,Elena Llano Barrio,2022-04-30,nuevo,0
102075,Esperanza Segura Villaverde,2024-04-14,nuevo,0
112245,Fulgencio Moles Juliá,2023-04-11,nuevo,1
100342,Lola Corral,2021-11-04,nuevo,1
108042,Ana Arias Atienza,2020-06-29,nuevo,0
101623,Sebastian Villa Pazos,2022-10-31,nuevo,0
112876,Joaquina Sotelo Sosa,2020-09-17,regular,2
113690,Valentín Valls Martinez,2024-05-26,nuevo,0
107142,Encarna Molina Coll,2021-04-27,nuevo,0
105797,Blanca Reguera,2024-03-09,nuevo,0
107185,Victoria de Gelabert,2020-07-02,nuevo,0
114537,María Ángeles de Jaén,2021-10-27,nuevo,0
108233,Obdulia Redondo,2021-01-05,nuevo,1
105476,América Llamas,2024-07-18,nuevo,0
110282,Adolfo Cerezo-Palau,2020-07-16,nuevo,0
112117,Manu Baró,2023-08-02,regular,2
110368,Benigna Carnero Rubio,2023-08-04,nuevo,1
114425,Consuelo Barberá Vilalta,2022-10-30,nuevo,0
100075,Galo de Melero,2023-01-07,nuevo,0
110850,Victoriano Aristides Lillo Orozco,2020-05-14,nuevo,0
111373,África Tere Blázquez Carvajal,2020-03-20,nuevo,0
110269,Pascuala Pons Tamayo,2022-11-28,nuevo,0
108634,Bernardita Aroca Dávila,2022-12-09,nuevo,0
114382,Bibiana Pizarro Jara,2022-01-21,nuevo,0
102052,Nidia Pi Solsona,2023-09-25,nuevo,0
102542,Fausto Rojas Velasco,2020-05-06,nuevo,0
101302,Nacho del Millán,2023-12-12,nuevo,0
105878,Jose Ignacio Echevarría Folch,2021-09-01,nuevo,1
107369,Rogelio Ugarte Gabaldón,2020-09-29,nuevo,0
111623,Juan Antonio Conde Meléndez,2024-06-24,regular,2
101305,Elías Velázquez Valbuena,2022-09-29,nuevo,1
114166,Guillermo Flores-Durán,2022-09-06,nuevo,0
102600,Marisol del Diaz,2022-04-30,nuevo,0
112809,Victoria Nieto Riera,2021-07-08,nuevo,0
102574,Paola Clotilde Jara Páez,2022-03-20,nuevo,0
111473,Gonzalo Raya-Barón,2024-05-18,nuevo,0
103187,María Hurtado,2022-11-03,nuevo,1
112146,Paola Echevarría Agudo,2022-07-19,nuevo,0
102769,Fortunata Gomez Ureña,2022-07-31,nuevo,0
104832,Lupe Rius Campoy,2024-06-13,nuevo,0
104224,Gracia Gonzalo-Parra,2022-01-30,nuevo,0
115030,Luis Miguel del Blazquez,2022-12-24,nuevo,0
102107,Dorita de Ródenas,2024-08-20,nuevo,1
102680,Tamara Vallejo Gil,2021-07-31,nuevo,0
110954,Candelas Pomares Pujadas,2023-12-15,regular,2
112881,Emperatriz Rodriguez Ariza,2024-03-12,nuevo,1
113592,Modesta Concepción Roman Fiol,2022-02-21,nuevo,0
101388,Mar Gabaldón Burgos,2021-10-19,nuevo,0
115064,David Ayuso-Castilla,2023-09-13,nuevo,0
114784,Eusebio Oliver Guillén,2021-11-25,nuevo,1
113916,Sara Carro Miró,2020-09-30,nuevo,0
115045,Perlita Sarmiento Iriarte,2024-01-20,nuevo,0
107084,Marcial Feliu Barral,2021-05-22,nuevo,0
113365,Maximiliano Godoy Jimenez,2020-08-04,regular,2
113193,Clotilde Vigil,2020-07-21,nuevo,1
101280,Natividad Rivera Salinas,2024-06-04,nuevo,0
113222,Esmeralda Grande Vilalta,2023-05-09,nuevo,0
100805,Sarita Garcés Guitart,2023-05-05,regular,2
101556,Cirino Baró,2024-03-02,nuevo,0
114778,Amílcar Sigfrido Salas Sans,2020-05-02,nuevo,0
111383,Íñigo Alberto Mate,2021-10-21,nuevo,0
104567,Matías Santiago,2022-11-02,nuevo,0
112995,Rómulo Comas Llanos,2021-09-25,regular,2
115058,José Ramirez,2021-06-12,nuevo,0
104842,Aarón Higueras Galvez,2022-01-25,regular,2
103595,Amalia Díez Castillo,2021-12-24,nuevo,0
106036,Rogelio Galvez Badía,2023-11-18,regular,2
106853,Paulino del Lledó,2020-08-02,nuevo,0
110113,Juan Pablo Sala Santana,2024-07-20,nuevo,1
108706,José Benavent Gimenez,2024-01-25,nuevo,0
104178,Damián Garrido,2024-02-26,nuevo,0
113860,Hermenegildo Jódar Lluch,2023-01-07,nuevo,0
109107,Aureliano Jurado Lledó,2021-01-13,nuevo,1
103453,Rolando Romeu Delgado,2022-07-10,nuevo,1
103696,Iris Barrio Salvà,2020-07-28,regular,2
104243,Roberto Costa Gaya,2020-07-18,nuevo,0
111349,Delia Guzmán Nadal,2023-12-17,nuevo,1
102199,Cruz Quintana Enríquez,2023-08-03,nuevo,0
108967,Manuel Murcia Pi,2024-07-06,nuevo,0
104426,Etelvina Leal-Uriarte,2022-07-10,nuevo,0
106151,Darío Goñi-Feijoo,2021-05-21,nuevo,0
100944,Candela Leiva-Miró,2020-03-15,nuevo,1
100823,Benigna Casas-Arcos,2024-03-08,nuevo,0
105006,Judith Saldaña-Gonzalez,2022-03-13,nuevo,0
106613,Azucena Pérez Herranz,2024-08-10,nuevo,0
112470,Heriberto Conde Madrid,2023-01-15,nuevo,1
108357,Espiridión Figueras Alarcón,2022-08-14,regular,3
105620,Cándido Julián,2022-04-04,nuevo,0
104548,Débora Herrero Montes,2021-11-06,regular,3
112176,Rubén Daza Rubio,2020-12-10,nuevo,0
102539,Ildefonso Aragón Guerra,2022-04-18,nuevo,0
